Product URL,Product Name,Product Price,Rating,Number of reviews,Page Number,Manufacturer,ASIN
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTAzMTE4NDA3MzUwNDQyOjE3MjM4MDY3NzI6c3BfYnRmOjIwMDQ3NDg1NjY4OTA2OjowOjo&url=%2FKILLER-Polyester-Navy-Laptop-Backpack%2Fdp%2FB07B51CTNF%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYaNk6HkhhxSX0RZ-yPEZ1jYsTRp0QSpadZXnD8NY7gu5mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3QqlXGA5hypSkN5qFD-PFmQOPTP-r5mkNCuQBc_Npajq3c.l_G2fKAm3svPsCWZC1ThOWaAdn2gfVvAQVET7hq2YmM%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723806771%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,KILLER Casual College Bags Munich 29L Trendy Polyester Laptop Backpack,"₹1,119",4.1 out of 5 stars,755,3,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTAzMTE4NDA3MzUwNDQyOjE3MjM4MDY3NzI6c3BfYnRmOjIwMDM2NjU1MDM2MjA0OjowOjo&url=%2FFATMUG-Laptop-Bag-Men-Convertible%2Fdp%2FB084LF4RT5%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASol9chUDHJmxNJRHq_c4r6DatFZnsoXTLwBs7rBLhZxYaNk6HkhhxSX0RZ-yPEZ1jYsTRp0QSpadZXnD8NY7gu5mtvnWLTW-7mMdlKCVPjnffZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3QqlXGA5hypSkN5qFD-PFmQOPTP-r5mkNCuQBc_Npajq3c.l_G2fKAm3svPsCWZC1ThOWaAdn2gfVvAQVET7hq2YmM%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723806771%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Multi Colour Oxford Fabric),"₹1,699",4.4 out of 5 stars,"3,724",3,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjA3MjQ1MTYxODMyNDYyOjE3MjM4MDcxOTE6c3BfYXRmOjMwMDI1NTgxMDQxNDEzMjo6MDo6&url=%2FSafari-Resistant-Polyester-Backpack-College%2Fdp%2FB0D8QB92FZ%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723807191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Safari Surge 30 Ltrs Water Resistant Polyester Laptop Bag For Men and Women, Backpack For Men and Women, College Bag For Men and Women",₹879,4.4 out of 5 stars,12,1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjA3MjQ1MTYxODMyNDYyOjE3MjM4MDcxOTE6c3BfYXRmOjMwMDI1NTc0MjAzMzQzMjo6MDo6&url=%2FUrban-Jungle-Resistant-Flat-Packing-Overnighter%2Fdp%2FB0CYLWFXCJ%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723807191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Urban Jungle by Safari Nomad 31 Liters Water Resistant, Flat-Packing, Premium Polyester Overnighter Laptop Backpack with Trolley Sleeve for Men and Women, Black","₹3,995",5.0 out of 5 stars,1,1,,
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_3?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-3,"Skybags Casual Backpack 28L, 2 Main Compartments, Bottle Pocket, Front Pocket, Padded Shoulder Strap",₹479,4.1 out of 5 stars,"12,714",1,,
https://www.amazon.in/Safari-Laptop-Backpack-Raincover-college/dp/B097JJ2CK6/ref=sr_1_4?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-4,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for men and women, Black, 30 Litre",₹699,3.9 out of 5 stars,"1,544",1,,
https://www.amazon.in/Aristocrat-Nova-Laptop-Backpack-School/dp/B0D8BG7S4P/ref=sr_1_5?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-5,Aristocrat Nova Laptop Backpack - Black/School bag,₹510,2.1 out of 5 stars,4,1,,
https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_6?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-6,Safari Small Size 15 Ltrs Unisex Standard Backpack - Sea Blue,₹239,4.0 out of 5 stars,"23,063",1,,
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_7?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-7,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹799,4.3 out of 5 stars,"13,445",1,,
https://www.amazon.in/ACEPACK-Daypack-Compartment-Backpack-Daily/dp/B0D839K76N/ref=sr_1_8?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-8,"ACEPACK Daypack Bag 2 Compartment Backpack for Daily Use - Library, Office, Outdoor Hiking",₹199,3.6 out of 5 stars,21,1,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_9?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-9,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,₹499,3.9 out of 5 stars,"1,467",1,,
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_10?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-10,ADISA Laptop Backpack 31 Ltrs,₹398,4.0 out of 5 stars,"6,466",1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjA3MjQ1MTYxODMyNDYyOjE3MjM4MDcxOTE6c3BfbXRmOjIwMDQ3NDg1NjY4OTA2OjowOjo&url=%2FKILLER-Polyester-Navy-Laptop-Backpack%2Fdp%2FB07B51CTNF%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723807191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,KILLER Casual College Bags Munich 29L Trendy Polyester Laptop Backpack,"₹1,119",4.1 out of 5 stars,755,1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjA3MjQ1MTYxODMyNDYyOjE3MjM4MDcxOTE6c3BfbXRmOjIwMDM2NjU1MDM2MjA0OjowOjo&url=%2FFATMUG-Laptop-Bag-Men-Convertible%2Fdp%2FB084LF4RT5%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723807191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Multi Colour Oxford Fabric),"₹1,699",4.4 out of 5 stars,"3,724",1,,
https://www.amazon.in/AmazonBasics-Mini-Backpack-Outdoor-Metallic/dp/B0BRKH9LSW/ref=sr_1_13?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-13,AmazonBasics - Mini Backpack for Outdoor Use (12 l) (Metallic Grey),₹279,3.7 out of 5 stars,"1,972",1,‎IRIS TECH,B0BRKH9LSW
https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_14?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-14,Tommy Hilfiger Joshua 21 Ltrs Black Laptop Backpack (TH/JOSHUALAP01),"₹1,759",4.3 out of 5 stars,"1,416",1,,
https://www.amazon.in/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_15?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-15,Gear Modern Eco5 21L Medium Water Resistant School Bag/Casual Backpack/Daypack/College Bag For Men/Women - Navy Blue,₹379,3.8 out of 5 stars,"3,030",1,,
https://www.amazon.in/Craftwood-Backpack-Waterproof-Aesthetic-Backpacks/dp/B0D58K1N5M/ref=sr_1_16?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-16,"Craftwood School Backpack for Teen Girls, Boys Waterproof High School Backpack for Student Bookbag College Backpack for Women Men Casual Daypack Travel Aesthetic Backpacks Black",₹699,2.8 out of 5 stars,22,1,,
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_17?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-17,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",₹849,4.4 out of 5 stars,"10,088",1,‎Lenovo,B08R7RPVJF
https://www.amazon.in/Lavie-Sport-Sprinter-Daypack-Compartment/dp/B0CZNRHM2N/ref=sr_1_18?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-18,Lavie Sport 11 Litres Sprinter Daypack 1 Compartment Unisex Small Casual Bag For Boys & Girls,₹249,3.8 out of 5 stars,283,1,,
https://www.amazon.in/Wesley-charging-Backpack-Compartment-business/dp/B0D49Q3XCB/ref=sr_1_19?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-19,Wesley Zeus Usb charging Travel Laptop Backpack with 15.6 inch Laptop Compartment business/Office/School/college/Travel/Gifting Bag for men and women (Black),₹499,3.6 out of 5 stars,17,1,,
https://www.amazon.in/MEDLER-Aquiver-litres-Waterproof-Strolley/dp/B09V8BDX1N/ref=sr_1_20?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc&dib_tag=se&keywords=bags&qid=1723807191&sprefix=ba%2Caps%2C283&sr=8-20,M MEDLER Aquiver Nylon 55 litres Waterproof Strolley Duffle Bag- 2 Wheels - Luggage Bag (Beige),₹499,3.4 out of 5 stars,378,1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjA3MjQ1MTYxODMyNDYyOjE3MjM4MDcxOTE6c3BfYnRmOjMwMDAyNTc0MzAxNDUzMjo6MDo6&url=%2FEUME-Black-Laptop-Backpack-2400011_A_BuyMore%2Fdp%2FB07JQ4P6HZ%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723807191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,EUME Alexis 31 Ltrs Laptop Backpack for Office & Travel Use for Men & Women | Water Resistance Bag | Fit Up to 15.6-inch,"₹2,199",4.0 out of 5 stars,67,1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjA3MjQ1MTYxODMyNDYyOjE3MjM4MDcxOTE6c3BfYnRmOjMwMDI1NTc0MjAzMzIzMjo6MDo6&url=%2FUrban-Jungle-Roll-Top-Resistant-Polyurethane%2Fdp%2FB0CYLT2C5N%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASlHAHHBXpybDR3C6xIfD6PB0x8y7iBlDolBAl5Y0tszj56r1-98PnrMcTYg1Wq4Qvd_xIxURCjZk9RJGlGV-VG91pGaqY-K2EMwHhnqv_UwRfZpRJRTHxiUzkQcrfuTdGyimo3GZjVkF8uqYGwYEfGZeLjcyBU5A9lkQ_fHHo3Qq9BTuP5fuEj-BdHC3emyiAUreno648gG6zaLxbPl6kT8.smEfKLRfYglNiraqU17_o9TPinCl914FIATqYxu10tc%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1723807191%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Urban Jungle by Safari Metro Roll-Top Backpack 15 Liters Water Resistant, Top-Open, Padded, Premium Polyurethane Laptop Backpack for Men and Women, Cream","₹3,295",5.0 out of 5 stars,2,1,,
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_1?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-1,"Skybags Casual Backpack 28L, 2 Main Compartments, Bottle Pocket, Front Pocket, Padded Shoulder Strap",₹479,4.1 out of 5 stars,"12,714",4,,
https://www.amazon.in/Safari-Laptop-Backpack-Raincover-college/dp/B097JJ2CK6/ref=sr_1_2?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASrzAWOfM5N7vkfRiPK_ZG6K47zNcEsSe-FMlZrkCXO9bsn_NSKL_GByCZdelGVAEuMNch9rklN19WlPeOoNh36oGwg88O8iQQxFjaG-3HVV0XQmqNbEvqSQpIuZtncSEFKyh0rH0mU9UeJol4sO2oaWV6WBZdmhMrU6PkMX1k9OPnBLfOW_tvcQN1RFqkQpaOojsX9pHrqMldXmJse7RLzI.Rfqa_yHSxtsj8Lpk8FnSt1Wicwem5CNkk7zdpJ8HdNQ&dib_tag=se&keywords=bags&qid=1723807864&sprefix=ba%2Caps%2C283&sr=8-2,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for men and women, Black, 30 Litre",₹699,3.9 out of 5 stars,"1,544",4,,
